country,year,fuel,exports,gross_inland_consumption,imports,primary_production,dependency
AT,2013,ren_mun_waste,"0,0","6366,280608000001","0,0","6366,280608000001","0,0"
AT,2013,renewables,"17295,628932","428401,37278800004","40521,608856","405287,766576","0,054215465680810676"
AT,2013,solid_biomass,"9392,583384","208770,092784","20241,419544000004","198316,197468","0,051965470797699656"
AT,2013,total,"321670,71356400003","1428346,0374120001","1197260,551836","518914,04353200004","0,6130096036521155"
AT,2014,bioenergy,"24624,03618","240883,811748","46660,8393","218801,53998","0,09148312192541085"
AT,2014,biofuels,"10661,016312000002","26162,559576000003","20732,740524","16041,347388000002","0,3849670817850409"
AT,2014,biogas,"0,0","11899,053072","0,0","11899,053072","0,0"
AT,2014,ren_mun_waste,"0,0","7949,184084","0,0","7949,184084","0,0"
AT,2014,renewables,"20260,678824000002","421501,77759600006","39976,571232","401740,332804","0,04677534818583194"
AT,2014,solid_biomass,"9544,187412000001","192228,715872","18864,841572","182911,95543600002","0,04848731427934199"
AT,2014,total,"276846,539688","1378061,3552400002","1181692,145376","515685,727656","0,6566076337946609"
AT,2015,bioenergy,"27690,532236","248781,33072","47114,562816","228888,211068","0,0780767211260779"
AT,2015,biofuels,"12257,778096","28609,074288000003","22127,02866","18585,582012000003","0,34496923824409204"
AT,2015,biogas,"0,0","12340,886076","0,0","12340,886076","0,0"
AT,2015,ren_mun_waste,"0,0","7539,840648000001","0,0","7539,840648000001","0,0"
AT,2015,renewables,"22737,087288000002","420549,36433199997","39582,467748","403234,93666800007","0,040055655503741336"
AT,2015,solid_biomass,"10457,328492","197300,64726","17021,22606","190421,90233200003","0,03326850499050918"
AT,2015,total,"410835,10910400003","1411640,621676","1263587,418756","511964,83476","0,6040859809202372"
AT,2016,bioenergy,"29436,888384","247320,388728","42598,554732","234136,78354800004","0,05321706963057964"
AT,2016,biofuels,"13235,437763999998","23884,731036","20341,316592","17002,217988000004","0,2975071738212059"
AT,2016,biogas,"0,0","12515,182560000001","0,0","12515,182560000001","0,0"
AT,2016,ren_mun_waste,"0,0","8289,194112000001","0,0","8289,194112000001","0,0"
AT,2016,renewables,"24597,240660000003","432914,78505600005","35954,940492","421535,18826","0,02623541681657007"
AT,2016,solid_biomass,"11300,884956","200412,611964","15138,003420000001","196330,188888","0,01914609278526473"
AT,2016,total,"447876,105516","1431342,0277560002","1337273,884584","526039,7677920001","0,6213733418156958"
AT,2017,bioenergy,"31888,55286","248292,01940400002","42491,665728","238001,07434400002","0,04270420327424016"
AT,2017,biofuels,"13576,285152","21198,312684","19717,148448","15040,86966","0,2896864192702932"
AT,2017,biogas,"0,0","13021,324812","0,0","13021,324812","0,0"
AT,2017,ren_mun_waste,"0,0","7784,056692000001","470,135772","7313,9209200000005","0,06039726977877462"
AT,2017,renewables,"26220,546756000003","434771,505252","35197,59024","426106,67144400004","0,020647727313216555"
AT,2017,solid_biomass,"12561,697908","204295,49215200002","14561,020512000001","202624,958952","0,009786425451387163"
AT,2017,total,"410855,456952","1457113,9588920001","1342925,436564","529021,983564","0,6396685543529848"
AT,2018,bioenergy,"36243,411012000004","235606,685292","46015,904628","225265,875444","0,041477997977385155"
AT,2018,biofuels,"16885,15506","21778,100747999997","23288,0283","14844,383136000002","0,29400512533619405"
AT,2018,biogas,"0,0","9504,873360000001","0,0","9504,873360000001","0,0"
AT,2018,ren_mun_waste,"0,0","7631,364096","0,0","7631,364096","0,0"
AT,2018,renewables,"31294,906488","418908,38994","38752,937064","410882,001264","0,017803488197188428"
AT,2018,solid_biomass,"14351,219964000002","193964,18634000001","14992,805196","193285,21298399998","0,0033077510034525796"
AT,2018,total,"412655,487876","1423779,369048","1327551,004548","503428,41010800004","0,6425823667354714"
AT,2019,bioenergy,"37583,521956000004","230418,94701600002","42263,108316000005","226158,710544","0,020309034567695748"
AT,2019,biofuels,"17292,572568","21124,206324000002","23362,553340000002","15812,245692000002","0,2873471636708864"
AT,2019,biogas,"0,0","8975,117556","0,0","8975,117556","0,0"
AT,2019,ren_mun_waste,"0,0","7900,784676","0,0","7900,784676","0,0"
AT,2019,renewables,"32308,823844000002","432585,91191600007","36268,322472","429045,72130800004","0,009153091949903493"
AT,2019,solid_biomass,"14953,030596","191271,19471200003","12414,9087","193470,56262","-0,013269755018897069"
AT,2019,total,"332624,09412","1452744,991224","1375076,083104","517471,52346","0,7175739687842182"
BE,2002,bioenergy,"286,837668","28346,980608","6210,824724","22422,993552","0,2089812364117591"
BE,2002,biofuels,"0,0","0,0","0,0","0,0",
BE,2002,biogas,"0,0","1909,013328","0,0","1909,013328","0,0"
BE,2002,ren_mun_waste,"0,0","5663,986776000001","0,0","5663,986776000001","0,0"
BE,2002,renewables,"0,0","29793,185064","5683,99968","24109,185384","0,19078187403562125"
BE,2002,solid_biomass,"0,0","20533,993128000002","5683,99968","14849,993448","0,27680927156098734"
BE,2002,total,"1050524,390592","2377972,19052","3118881,2138640005","556044,218784","0,8697985752388908"
BE,2003,bioenergy,"300,905316","35113,68676800001","7206,571368000001","28208,020716","0,1966659353552504"
BE,2003,biofuels,"0,0","0,0","0,0","0,0",
BE,2003,biogas,"0,0","2156,997492","0,0","2156,997492","0,0"
BE,2003,ren_mun_waste,"0,0","7620,017868000001","0,0","7620,017868000001","0,0"
BE,2003,renewables,"0,0","36311,990796000006","6672,000744000001","29639,990052","0,1837409791570823"
BE,2003,solid_biomass,"0,0","25103,006100000002","6672,000744000001","18431,005356","0,26578493099278655"
BE,2003,total,"1040713,336548","2484206,546472","3269034,850608","565386,183756","0,8969952668487244"
BE,2004,bioenergy,"296,21610000000004","38901,275388","9255,549420000001","29941,983936000004","0,23030950092612426"
BE,2004,biofuels,"0,0","0,0","0,0","0,0",
BE,2004,biogas,"0,0","3025,0048680000004","0,0","3025,0048680000004","0,0"
BE,2004,ren_mun_waste,"0,0","7201,002924","0,0","7201,002924","0,0"
BE,2004,renewables,"0,0","40434,43968","8619,99318","31814,446500000002","0,2131844350563287"
BE,2004,solid_biomass,"0,0","28336,011192","8619,99318","19716,018012","0,3042063020653256"
BE,2004,total,"1122921,32202","2491045,349328","3371047,781724","566374,059216","0,9024831524285452"
BE,2005,bioenergy,"529,378992","46704,926304","12708,277775999999","34526,02752","0,26076261644709947"
BE,2005,biofuels,"0,0","718,0362","24,032232","694,0039680000001","0,03346938775510204"
BE,2005,biogas,"0,0","3886,983252","0,0","3886,983252","0,0"
BE,2005,ren_mun_waste,"0,0","7840,997172","0,0","7840,997172","0,0"
BE,2005,renewables,"0,0","48390,866928","11763,02394","36627,842988000004","0,24308355453730587"
BE,2005,solid_biomass,"0,0","33842,992968000006","11738,991708","22104,001260000005","0,3468662396112459"
BE,2005,total,"1145771,7459840002","2477052,351972","3382154,9853120004","576495,020196","0,902840522344067"
BE,2006,bioenergy,"816,3003960000001","55181,43784800001","19879,680024","36118,05822","0,3454672507902208"
BE,2006,biofuels,"0,0","2432,991348","1223,9691120000002","1209,064104","0,5030717075940873"
BE,2006,biogas,"0,0","3340,982664","0,0","3340,982664","0,0"
BE,2006,ren_mun_waste,"0,0","7723,013148000001","0,0","7723,013148000001","0,0"
BE,2006,renewables,"0,0","57136,003560000005","18109,961532","39026,042028","0,31696234254435135"
BE,2006,solid_biomass,"0,0","40730,990724","16885,992420000002","23844,998304","0,4145735745644467"
BE,2006,total,"1086691,518108","2449480,3899120004","3310220,1928680004","572592,252708","0,9077552463442594"
BE,2007,bioenergy,"954,7160040000001","63807,87870000001","20573,9352","44188,65950400001","0,30747330260330374"
BE,2007,biofuels,"0,0","2136,691512","733,024944","1403,666568","0,34306540737547514"
BE,2007,biogas,"0,0","3403,994004","0,0","3403,994004","0,0"
BE,2007,ren_mun_waste,"0,0","5635,014120000001","0,0","5635,014120000001","0,0"
BE,2007,renewables,"0,0","66598,925184","18903,025188","47695,94186400001","0,28383378764408856"
BE,2007,solid_biomass,"0,0","51915,985056","18170,000244000003","33745,984812","0,34998854831321496"
BE,2007,total,"1123555,664088","2406816,5211","3273039,5248080003","599084,7321240001","0,8930817292784788"
BE,2008,bioenergy,"928,255428","77167,580688","24836,683752000004","53259,19423200001","0,3098247750005968"
BE,2008,biofuels,"0,0","1730,6137800000001","628,3968120000001","1102,1751","0,36310632635780815"
BE,2008,biogas,"0,0","3590,013528","0,0","3590,013528","0,0"
BE,2008,ren_mun_waste,"0,0","8476,009128","0,0","8476,009128","0,0"
BE,2008,renewables,"0,0","79974,955692","22409,093376","57565,862316","0,2802013853224505"
BE,2008,solid_biomass,"0,0","61608,008376000005","21517,011899999998","40090,996476","0,34925673572629495"
BE,2008,total,"1108505,290392","2483538,37506","3442195,9163160003","581342,0366880001","0,9396636063123528"
BE,2009,bioenergy,"1983,28716","88680,778272","24288,840972","66827,566332","0,2515263650887775"
BE,2009,biofuels,"217,29492","9936,3231","1225,434492","9380,567268","0,10146002317497103"
BE,2009,biogas,"0,0","5247,986328000001","0,0","5247,986328000001","0,0"
BE,2009,ren_mun_waste,"0,0","9919,99458","0,0","9919,99458","0,0"
BE,2009,renewables,"217,29492000000002","94965,039468","22809,142116000003","72825,61788","0,2378964650840027"
BE,2009,solid_biomass,"0,0","63598,99924800001","21319,981092","42279,018156000006","0,3352251032891913"
BE,2009,total,"1204277,377428","2383559,642592","3223996,898724","619278,757092","0,8473543037084054"
BE,2010,bioenergy,"3763,4307840000006","115076,66821200002","25449,003252000002","93654,989748","0,1884445631328998"
BE,2010,biofuels,"1771,895628","18735,092640000003","3526,5416400000004","17244,3825","0,09365558237239655"
BE,2010,biogas,"0,0","5988,505644","19,301148","5969,204496","0,0032230324470576724"
BE,2010,ren_mun_waste,"0,0","12825,591912000002","0,0","12825,591912000002","0,0"
BE,2010,renewables,"1771,895628","124325,309412","23364,814212","102996,284832","0,17368079505391384"
BE,2010,solid_biomass,"0,0","77171,09760000001","19555,28676","57615,810840000006","0,25340169270833335"
BE,2010,total,"1203018,867216","2574651,474792","3446182,7128800005","665510,7006000001","0,8712495138182615"
BE,2011,bioenergy,"7224,365268","110220,6501","26104,530528","91076,59083600002","0,17129426512065185"
BE,2011,biofuels,"5246,3953440000005","18010,064484","3699,958896","19292,606928000005","-0,0858651255454328"
BE,2011,biogas,"0,0","5881,4073","82,396224","5799,011076000001","0,014009610250934331"
BE,2011,ren_mun_waste,"0,0","13213,205856","0,0","13213,205856","0,0"
BE,2011,renewables,"5246,3953440000005","124625,75418000002","23655,461868","105952,79365200001","0,14771478531966464"
BE,2011,solid_biomass,"0,0","72381,18906","19609,380216","52771,808844","0,27091818289617914"
BE,2011,total,"1238049,990288","2403647,657784","3265040,224728","669874,685976","0,8432975722859262"
BE,2012,bioenergy,"8360,788392","123435,111996","34281,141588000006","97250,86479600001","0,20999173393094153"
BE,2012,biofuels,"6779,601504","16943,225976","3493,1309760000004","19965,8025","-0,19396958599591776"
BE,2012,biogas,"0,0","6809,118444000001","79,08865200000001","6729,987924","0,011615108864744548"
BE,2012,ren_mun_waste,"0,0","14737,494132000002","0,0","14737,494132000002","0,0"
BE,2012,renewables,"6779,601504","141998,797044","30427,024716","118087,47982800001","0,1665325601643834"
BE,2012,solid_biomass,"0,0","82408,700664","26591,120424000004","55817,58024","0,32267370083188623"
BE,2012,total,"1242486,239832","2303677,508256","3176480,235636","597233,245428","0,8395246248109314"
BE,2013,bioenergy,"6661,8686880000005","126746,78706","32767,655256000005","100452,510756","0,205968034169118"
BE,2013,biofuels,"5000,4627120000005","15949,82394","1410,3654480000005","19351,389600000002","-0,22508695252720137"
BE,2013,biogas,"0,0","8358,611256","0,0","8358,611256","0,0"
BE,2013,ren_mun_waste,"0,0","14870,508768","0,0","14870,508768","0,0"
BE,2013,renewables,"5000,4627120000005","151064,642556","28999,702728","126876,91280399999","0,1588673538025513"
BE,2013,solid_biomass,"0,0","85197,61188000001","27325,610748","57872,001132000005","0,32073212083089664"
BE,2013,total,"1244730,82518","2394812,672424","3282003,296136","632339,689032","0,8507022258629932"
BE,2014,bioenergy,"7314,297732000001","117636,85454400002","30360,245256000002","94590,90702","0,19590754626459403"
BE,2014,biofuels,"6380,515728000001","18349,06968","565,511076","24164,158068000004","-0,31691005339296313"
BE,2014,biogas,"0,0","9142,003404000001","0,0","9142,003404000001","0,0"
BE,2014,ren_mun_waste,"0,0","15316,905384000002","30,814848","15286,090536","0,002011819439205331"
BE,2014,renewables,"6380,557596","144528,670944","25501,7988","125407,42973999999","0,13230067832983008"
BE,2014,solid_biomass,"0,0","70640,485092","24641,788212","45998,69688","0,3488337909897885"
BE,2014,total,"1324004,450004","2262989,641572","3295421,529588","534026,7586800001","0,8711560333146477"
BE,2015,bioenergy,"5909,416992","126627,965676","40151,160792","92386,22187600001","0,27041217646671784"
BE,2015,biofuels,"5125,354956","12038,515380000003","738,9283320000001","16424,942004","-0,3643660771732137"
BE,2015,biogas,"0,0","9871,595172000001","0,0","9871,595172000001","0,0"
BE,2015,ren_mun_waste,"0,0","15772,596696","82,605564","15689,991132000001","0,005237283726461423"
BE,2015,renewables,"5125,354956","156045,134232","33302,728296","127867,760892","0,1805719446407557"
BE,2015,solid_biomass,"0,0","82617,20330400001","32217,509736","50399,693568","0,38996127256271035"
BE,2015,total,"1313705,382552","2262883,6736640004","3403542,8344320003","452958,25269600004","0,9235284500931468"
BE,2016,bioenergy,"12033,784296000002","131878,212876","49022,86438800001","94889,132784","0,28047908206626526"
BE,2016,biofuels,"10086,503616","18828,542016","13210,777512","15704,309987999999","0,16593286369943427"
BE,2016,biogas,"0,0","9818,799624000001","0,0","9818,799624000001","0,0"
BE,2016,ren_mun_waste,"0,0","15692,796288","157,088736","15535,707552000002","0,010010245026893195"
BE,2016,renewables,"10086,503616","166270,430268","45653,28588","130703,648004","0,21390924535813327"
BE,2016,solid_biomass,"0,0","85852,00872","32021,693100000004","53830,31562","0,3729871155890644"
BE,2016,total,"1308272,339664","2393538,7966560004","3311518,645152","648730,299276","0,8369391414447613"
BE,2017,bioenergy,"12154,154796000003","133344,47210400001","50576,669604","94921,95729600001","0,2881447892195556"
BE,2017,biofuels,"10184,097924","20507,113872","11852,453988000001","18838,757808","0,08135499097598226"
BE,2017,biogas,"0,0","9431,897436","0,0","9431,897436","0,0"
BE,2017,ren_mun_waste,"0,0","15876,303732000002","34,917912","15841,385820000001","0,0021993728886415837"
BE,2017,renewables,"10184,097924","172399,947336","47154,211812","135429,79158","0,214443881563066"
BE,2017,solid_biomass,"0,0","85813,113348","35003,197116","50809,916232","0,4079003284037801"
BE,2017,total,"1479911,5454400002","2389729,017996","3491394,542568","638417,750328","0,8417201205577722"
BE,2018,bioenergy,"13347,560268","134763,6717","53606,99170800001","94504,24026","0,2987409806525775"
BE,2018,biofuels,"12210,17418","21013,967880000004","15282,908568","17941,233492","0,14622342651072906"
BE,2018,biogas,"0,0","9555,198696000001","0,0","9555,198696000001","0,0"
BE,2018,ren_mun_waste,"0,0","15606,883152","14,402592","15592,480560000002","0,0009228358961702309"
BE,2018,renewables,"12210,17418","177168,62880000003","47893,893768","141484,90921200003","0,2014110501937801"
BE,2018,solid_biomass,"0,0","83748,183588","32332,897944000004","51415,285643999996","0,3860728264037583"
BE,2018,total,"1449239,802264","2309376,538548","3670206,0298200003","495134,94546","0,9617168055896217"
BE,2019,bioenergy,"21289,208112","125551,87434000001","52035,476328000004","94805,857332","0,2448889622526682"
BE,2019,biofuels,"18336,132468000003","21344,390136","20608,601904","19071,9207","0,10646682437495328"
BE,2019,biogas,"0,0","9708,309972000001","0,0","9708,309972000001","0,0"
BE,2019,ren_mun_waste,"0,0","15894,390707999999","31,484736","15862,905972000002","0,0019808708983196843"
BE,2019,renewables,"18336,132468000003","183112,96370400002","49445,396244","152003,699928","0,16989110517749995"
BE,2019,solid_biomass,"0,0","78704,30376","28541,583071999998","50162,720688","0,3626432317987892"
BE,2019,total,"1591057,729548","2377148,1445440003","3676956,365592","667662,08778","0,8774794456254348"
BG,2002,bioenergy,"265,987404","26769,017556","0,0","26941,011300000002","-0,009936390210943011"
BG,2002,biofuels,"0,0","0,0","0,0","0,0",
BG,2002,biogas,"0,0","0,0","0,0","0,0",
BG,2002,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2002,renewables,"265,987404","34386,60708","0,0","34558,600824","-0,007735203516333662"
BG,2002,solid_biomass,"265,987404","26769,017556","0,0","26941,011300000002","-0,009936390210943011"
BG,2002,total,"99781,95286800001","794835,1329480001","474815,5677","443032,145388","0,47183824580202033"
BG,2003,bioenergy,"341,01486","28538,987256000004","0,0","28943,013456000004","-0,011949087644247272"
BG,2003,biofuels,"0,0","0,0","0,0","0,0",
BG,2003,biogas,"0,0","0,0","0,0","0,0",
BG,2003,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2003,renewables,"341,01486","39321,002088","0,0","39724,98642","-0,00867258823253823"
BG,2003,solid_biomass,"341,01486","28538,987256000004","0,0","28943,013456000004","-0,011949087644247272"
BG,2003,total,"94041,933804","815111,1773280001","477039,97267200006","425841,898212","0,46987214691804174"
BG,2004,bioenergy,"803,991204","29621,986812000003","0,0","30842,020332","-0,027141704204469482"
BG,2004,biofuels,"0,0","0,0","0,0","0,0",
BG,2004,biogas,"0,0","0,0","0,0","0,0",
BG,2004,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2004,renewables,"803,991204","41460,289416","0,0","42680,281068","-0,019391837715675247"
BG,2004,solid_biomass,"803,991204","29621,986812000003","0,0","30842,020332","-0,027141704204469482"
BG,2004,total,"123680,79342","794012,217408","509898,1884120001","429815,00394","0,48641240842965994"
BG,2005,bioenergy,"1104,017292","28980,987731999998","0,0","30050,003376","-0,03809453639777001"
BG,2005,biofuels,"0,0","0,0","0,0","0,0",
BG,2005,biogas,"0,0","0,0","0,0","0,0",
BG,2005,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2005,renewables,"1104,017292","46537,53804","0,0","47606,553684000006","-0,02372315637004849"
BG,2005,solid_biomass,"1104,017292","28980,987731999998","0,0","30050,003376","-0,03809453639777001"
BG,2005,total,"141345,907452","840746,9118600001","541616,58972","445600,579716","0,4760893874501112"
BG,2006,bioenergy,"1330,98372","31053,286260000004","0,0","32409,265176","-0,04286128395095019"
BG,2006,biofuels,"0,0","227,25950400000002","0,0","227,25950400000002","0,0"
BG,2006,biogas,"0,0","0,0","0,0","0,0",
BG,2006,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2006,renewables,"1330,98372","48605,147352","0,0","49961,168136","-0,027383596028646394"
BG,2006,solid_biomass,"1330,98372","30825,984888","0,0","32182,005672000003","-0,04317732993238857"
BG,2006,total,"188312,131944","866282,330664","590786,243316","461904,188256","0,4645992387533821"
BG,2007,bioenergy,"1045,9882440000001","28377,251172","0,0","29768,273604","-0,03686009746539801"
BG,2007,biofuels,"0,0","97,259364","0,0","97,259364","0,0"
BG,2007,biogas,"0,0","0,0","0,0","0,0",
BG,2007,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2007,renewables,"1045,9882440000001","41135,686812","0,0","42526,709244","-0,025427756895865586"
BG,2007,solid_biomass,"1045,9882440000001","28279,991808000002","0,0","29671,01424","-0,03698686516960394"
BG,2007,total,"188874,335448","852038,209044","626523,470208","415729,89698400005","0,5136496580957902"
BG,2008,bioenergy,"1249,382988","32360,40522","3,851856","33600,367908","-0,03848935523311102"
BG,2008,biofuels,"212,89878000000002","175,00824","0,0","467,37248400000004","-1,216507177033493"
BG,2008,biogas,"0,0","0,0","0,0","0,0",
BG,2008,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2008,renewables,"1238,9159880000002","45382,232448","0,0","46615,579992","-0,027299582263159452"
BG,2008,solid_biomass,"746,0040240000001","32471,983440000004","0,0","33132,995424","-0,02297377446556126"
BG,2008,total,"191266,50549600003","838844,9742240001","631426,0036680001","428858,1108","0,5247209099383154"
BG,2009,bioenergy,"1351,6246440000002","31655,724911999998","1,632852","33440,474016","-0,04264605520021585"
BG,2009,biofuels,"312,83769600000005","156,879396","0,0","461,469096","-1,9941286362423272"
BG,2009,biogas,"0,0","13,983912000000002","0,0","13,983912000000002","0,0"
BG,2009,ren_mun_waste,"0,0","0,0","0,0","0,0",
BG,2009,renewables,"1346,851692","47597,845140000005","0,0","49379,454143999996","-0,02829648460005893"
