country,year,fuel,primary_production,imports,exports,gross_inland_consumption,dependency
AL,2014,total,"84298,91301123047","80406,40539111328","51843,010113281256","98613,08237109375","0,28965118527412415"
AL,2015,bioenergy,"8960,003070007324","1324,4523445816042","463,018212638855","9822,190891113281","0,08770284801721573"
AL,2015,biofuels,"0,0","1266,4651549987793","0,0","1267,176919303894","0,9994382858276367"
AL,2015,biogas,"0,0","0,0","0,0","0,0",
AL,2015,ren_mun_waste,"0,0","0,0","0,0","0,0",
AL,2015,renewables,"30700,004873291018","1324,4523445816042","463,018212638855","31562,19077783203","0,02729322947561741"
AL,2015,solid_biomass,"8960,003070007324","57,98717960071564","463,018212638855","8555,013732238769","-0,04734428599476814"
AL,2015,total,"86809,06622460939","63946,58791552735","52207,25966894531","92075,94000878907","0,1274961531162262"
AL,2016,bioenergy,"7786,987385559082","3562,84120111084","59,9968426823616","11289,83243774414","0,3102653920650482"
AL,2016,biofuels,"0,0","3428,8218838806156","0,0","3428,8218838806156","1,0"
AL,2016,biogas,"0,0","0,0","0,0","0,0",
AL,2016,ren_mun_waste,"0,0","0,0","0,0","0,0",
AL,2016,renewables,"36334,93323339844","3562,84120111084","59,9968426823616","39837,777646728515","0,08792770653963089"
AL,2016,solid_biomass,"7786,987385559082","134,01946696186067","59,9968426823616","7861,010234436036","0,009416426531970501"
AL,2016,total,"82097,16320654297","57581,685966796875","38119,221973388674","95108,97813574219","0,20463329553604126"
AL,2017,bioenergy,"7033,8240000000005","3917,7561272277835","721,3856208343507","10230,194346679687","0,3124447464942932"
AL,2017,biofuels,"0,0","3274,9150111083986","0,0","3274,9150111083986","1,0"
AL,2017,biogas,"0,0","0,0","0,0","0,0",
AL,2017,ren_mun_waste,"0,0","0,0","0,0","0,0",
AL,2017,renewables,"23880,710931152345","3917,7561272277835","721,3856208343507","27077,081277832032","0,1180470809340477"
AL,2017,solid_biomass,"7033,8240000000005","583,639902431488","721,3856208343507","6896,078561096192","-0,019974499940872192"
AL,2017,total,"68549,47160888673","65883,73420898437","27344,493195556643","99277,31778222657","0,3881978392601013"
AL,2018,bioenergy,"6782,616","5271,976638336182","721,3856208343507","11333,206857788087","0,40152719616889954"
AL,2018,biofuels,"0,0","4658,736228881836","0,0","4658,736228881836","1,0"
AL,2018,biogas,"0,0","0,0","0,0","0,0",
AL,2018,ren_mun_waste,"0,0","0,0","0,0","0,0",
AL,2018,renewables,"38138,691717773436","5271,976638336182","721,3856208343507","42689,32473999024","0,10659786313772202"
AL,2018,solid_biomass,"6782,616","583,639902431488","721,3856208343507","6644,8705610961915","-0,020729631185531616"
AL,2018,total,"83757,89483789064","58510,69865771485","37405,7512866211","98525,24747753907","0,21420851349830627"
AT,2002,bioenergy,"122271,89596875","8231,249055541992","8517,123243347169","121985,97514453126","-0,0023435004986822605"
AT,2002,biofuels,"851,8882011108399","0,0","0,0","851,8882011108399","0,0"
AT,2002,biogas,"919,0026319427491","0,0","0,0","919,0026319427491","0,0"
AT,2002,ren_mun_waste,"1970,0150627746582","0,0","0,0","1970,0150627746582","0,0"
AT,2002,renewables,"271743,4975957031","6886,992765563965","7233,995153320313","271396,4920136719","-0,0012785809813067317"
AT,2002,solid_biomass,"118530,98608007813","6577,0024411010745","7233,995153320313","117873,99783984375","-0,005573686677962542"
AT,2002,total,"411636,40407421876","1031844,3013828126","148136,39471777345","1297996,3153125","0,6808246374130249"
AT,2003,bioenergy,"130620,87194238282","9013,552533325195","12662,348477783204","126972,0798310547","-0,028736993670463562"
AT,2003,biofuels,"864,8672587509155","0,0","0,0","864,8672587509155","0,0"
AT,2003,biogas,"1099,9979940261842","0,0","0,0","1099,9979940261842","0,0"
AT,2003,ren_mun_waste,"2263,0072130584717","0,0","0,0","2263,0072130584717","0,0"
AT,2003,renewables,"256125,93630468752","7141,005977783204","11343,004337768556","251923,9468886719","-0,016679629683494568"
AT,2003,solid_biomass,"126393,00123339845","6769,009027770996","11343,004337768556","121819,00400683594","-0,03754746913909912"
AT,2003,total,"397066,17652734375","1133283,2693203127","162500,4305419922","1366498,2510000002","0,7104164361953735"
AT,2004,bioenergy,"135261,6882890625","12976,023717773438","19684,32427331543","128553,43500878906","-0,05218297243118286"
AT,2004,biofuels,"1420,7067877807617","0,0","0,0","1420,7067877807617","0,0"
AT,2004,biogas,"1198,0109654159546","0,0","0,0","1198,0109654159546","0,0"
AT,2004,ren_mun_waste,"2872,9822749938967","0,0","0,0","2872,9822749938967","0,0"
AT,2004,renewables,"275750,8049003906","11190,98112890625","18229,99646447754","268711,8291738281","-0,026195405051112175"
AT,2004,solid_biomass,"129769,98866015626","10788,001628906251","18229,99646447754","122327,992546875","-0,06083640083670616"
AT,2004,total,"412101,6131601563","1175827,1267812501","185661,09058007813","1392073,2206718752","0,7112887501716614"
AT,2005,bioenergy,"155325,5473623047","15944,841586669923","17032,278813354493","154084,41057128907","-0,007057412527501583"
AT,2005,biofuels,"2711,246234436035","2072,382309997559","10,718208509087564","4619,254671661377","0,4463196396827698"
AT,2005,biogas,"4961,232464996338","0,0","0,0","4961,232464996338","0,0"
AT,2005,ren_mun_waste,"3076,293081115723","0,0","0,0","3076,293081115723","0,0"
AT,2005,renewables,"301921,3305175781","13275,00273779297","14706,554088867188","300336,1115449219","-0,004766497761011124"
AT,2005,solid_biomass,"144576,77654003908","10861,14541333008","14677,707231079103","140760,21600000001","-0,02711392380297184"
AT,2005,total,"414001,7007539063","1240134,8210859376","206534,47601953126","1439261,073421875","0,718146562576294"
AT,2006,bioenergy,"165635,6241357422","30300,12254223633","15987,16956225586","179544,84632226563","0,07971798628568649"
AT,2006,biofuels,"4387,180378326416","9684,821737792969","236,3448592014313","13431,965573364258","0,7034321427345276"
AT,2006,biogas,"6799,6561788940435","0,0","0,0","6799,6561788940435","0,0"
AT,2006,ren_mun_waste,"4213,218570007324","0,0","0,0","4213,218570007324","0,0"
AT,2006,renewables,"309636,3476953125","26514,293482177734","13349,235131103516","322397,70591796876","0,04083484038710594"
AT,2006,solid_biomass,"150235,56996679687","16451,319426635742","13101,502502197267","153585,38816894533","0,021810779348015785"
AT,2006,total,"432339,6803203125","1278506,597765625","228243,3202265625","1452296,4135468751","0,7231742143630981"
AT,2007,bioenergy,"185089,2080449219","34281,852648925786","20790,435231079104","197850,7502578125","0,06818987429141998"
AT,2007,biofuels,"9987,736743347168","10698,195228881836","3476,2162988891605","16479,789359985352","0,4382324814796448"
AT,2007,biogas,"7032,274776672363","0,0","0,0","7032,274776672363","0,0"
AT,2007,ren_mun_waste,"4162,34910333252","0,0","0,0","4162,34910333252","0,0"
AT,2007,renewables,"335895,6179355469","29389,703086669924","17249,49078442383","347305,9358671875","0,034955382347106934"
AT,2007,solid_biomass,"163906,8518935547","18335,33726220703","13744,384824462892","168497,80688671875","0,02724636346101761"
AT,2007,total,"458506,23992578126","1236893,0767031251","258417,75955078125","1427588,0787656251","0,6854044795036316"
AT,2008,bioenergy,"196338,90250195313","33639,30508666993","22066,319344482425","207120,23959570314","0,055875688791275024"
AT,2008,biofuels,"10757,856617797852","13586,333380004884","4878,79429888916","18731,617728881836","0,464857816696167"
AT,2008,biogas,"7665,988891113282","0,0","0,0","7665,988891113282","0,0"
AT,2008,ren_mun_waste,"4310,436326660157","0,0","0,0","4310,436326660157","0,0"
AT,2008,renewables,"352913,5084570313","29205,401091064454","18721,36027331543","362605,86868359376","0,028913047164678574"
AT,2008,solid_biomass,"173604,66027539063","15230,531444458009","13827,199595581056","174950,07864257813","0,008021327666938305"
AT,2008,total,"468060,4848164063","1235075,2531875002","244883,0085996094","1439510,318859375","0,6878674030303955"
AT,2009,bioenergy,"198164,55582421875","39358,557193359375","19871,222575561525","216156,77685351565","0,09015370905399323"
AT,2009,biofuels,"13586,458595581056","15452,68304223633","4862,800883880615","23971,857648925783","0,44176310300827026"
AT,2009,biogas,"6479,3662344360355","0,0","0,0","6479,3662344360355","0,0"
AT,2009,ren_mun_waste,"5413,616217773438","0,0","0,0","5413,616217773438","0,0"
AT,2009,renewables,"364959,96240234375","35002,77749560547","15689,36347998047","382778,2717734375","0,05045587942004204"
AT,2009,solid_biomass,"172685,1588574219","19126,851751098635","10708,745918884279","179812,63388671877","0,046815987676382065"
AT,2009,total,"489777,83346093755","1165023,87440625","274526,9223046875","1365927,963046875","0,6519355177879333"
AT,2010,bioenergy,"218078,98416210938","39989,71780444336","22766,897937744143","236715,51854882814","0,07275746017694473"
AT,2010,biofuels,"12991,933762207032","14408,244588867188","4846,0536199951175","22804,161071044924","0,4193178117275238"
